Fertilizer,temp,N,P,K,yeild
70.06191892412566,35.892023766999664,71.91998834885239,24.86576948764669,18.045340365127423,7.9226743151259775
59.8491784906614,35.998784482890336,70.05330348287627,19.89271039552438,17.98312363445313,8.114276235029548
54.782077910554655,37.93884523458253,65.09429286292871,18.89472843068029,17.095034833995776,8.172915269181416
60.095800349939864,38.980079952622035,69.8949913639868,19.965652499794277,16.923836247109158,7.929123328849293
64.96789298738715,38.080360626672075,59.88897552877701,20.035829120547014,16.15995430893718,8.10184355408392
57.9699144757163,36.905804766818285,65.9991818373703,21.954173246604547,17.947571464714354,8.068601084179813
55.09450475040628,38.02204477024868,64.95579049906429,18.925536439711458,17.034194272797375,7.921641167636451
65.0907246987286,37.96635805606536,59.95373759216245,20.01165627150545,15.906109519889732,8.029736097937326
64.98646997402709,38.27610755792136,60.020427645500405,19.885825670124557,15.922637402184314,7.929101024231984
59.94995185952474,37.90748964369567,68.10610228530196,21.987444711236638,17.90183127891798,8.042525382701335
57.97127936487656,36.91264307467843,66.0413564971269,22.126408453654907,18.14960069378983,7.875588106261936
57.96255782264276,37.05283862969308,66.0925075169192,22.009405953974085,18.032503390233988,8.19290027612974
69.9739768223704,35.95269951396952,71.98015412195313,24.94074271345872,18.06080495464986,8.11025875086703
59.97070342389362,37.9687131716545,67.94032003231999,22.07114244883541,17.981907513286554,8.04638840381613
65.2494173593181,37.96839542250542,60.00636635597351,19.89832514382203,15.773027763504821,7.867718140545721
59.97637524349997,39.145356441586664,70.0941862908083,20.116744225365665,17.097784768577046,7.9277975912271055
69.97619488497187,36.09929299195558,71.9976458737709,25.055697543797987,18.032216867373734,7.953422533669644
59.7948743554481,38.94146964360308,69.97833714677334,19.962284914443345,16.985179562269415,7.973138615695644
69.97155635125289,35.938265528351494,72.0345744338523,24.91599985212273,18.185465694849135,8.040248553176536
64.92513417985192,37.9484433392513,59.955769300388205,19.97518449022393,16.085800053370196,8.099346685833117
70.23288702087348,36.02217466154209,72.01348617881929,24.936521941600216,18.022700630149423,7.950273394030331
64.99836545794169,37.876031106164035,59.84563208672617,20.10631715984056,15.975830819471364,8.07619942323045
60.060720521744045,37.92909729578425,68.06097686504857,22.017108193623812,17.912725892748725,8.052138584876861
65.13447924122308,38.10599284834001,59.95124797792778,20.10345562933749,16.155024760442508,8.089053631066419
59.84765667953986,35.75260001435004,70.08425904712104,20.018923632947807,17.96685509265709,7.941052920359418
60.13061093296016,36.109573551530765,70.14351036532626,20.02249515615768,17.87105661639334,8.005665247181692
55.08160328211577,37.779094399546764,65.15012145666815,18.94565803698038,16.959691016253885,8.065432284401918
55.013125927456045,37.92455167626994,64.99187519090788,19.03476305777905,16.933624969967546,8.075160909265609
60.011279088545535,35.995328952319355,70.03747022230418,20.072570565262826,18.001859921197102,7.831083469767563
57.997626213612044,37.01186293678149,66.01262132817202,22.04394808508053,17.988393298653282,7.979536966195559
57.9287991480673,37.196356153487706,65.90191251949912,22.002252405909086,18.065672843101108,8.049344551154453
57.957589626551645,37.00026313330992,65.96741959133657,22.279033424346277,17.8684387270124,7.899775955647135
60.21500369648802,37.99535450356976,67.82452884591328,22.015663426498296,17.861951323682092,7.964093210556803
64.94613870310002,38.0199297129108,59.93447371528496,20.002537178265694,15.991440201134568,8.143998511747853
60.02506799738284,37.77293290754399,68.21720833774329,22.038238978268634,17.985355184419607,7.892822590120982
64.92413163661604,38.04864466167834,60.01117281740455,19.996749342612443,16.003275311547753,7.830364824996659
69.80022554811171,35.99509509947494,71.98331466862335,24.87333919136061,18.020859792376474,7.995749520688071
59.95877623378841,38.989318285574164,70.06257105810865,19.911787408916343,17.064778813199393,7.911658960600648
60.05206488695526,38.01821993820955,67.99427419775783,21.87991522062071,18.096360024328362,8.025757753783342
60.04262637804736,38.01301097374507,67.88064388302612,21.967775510686394,18.00973784069463,8.109164905406523
60.07596882357875,37.99256551196108,67.96799582199607,21.983132442373577,17.929865805885843,7.911765655067927
60.01295013935585,39.024797622797536,69.84796298185445,19.99135000989542,16.95037409769393,7.903186978404635
59.89527409644195,38.86731848766724,70.06470642290974,20.017739566342637,17.105547917392666,7.974038099050534
58.12584571738304,37.03307262618863,65.79774754210813,22.10093116661152,18.01487176007946,8.069851380224259
59.919163049539335,39.042783645798174,70.11280838219511,19.990147633718337,16.91426972732171,7.906875950645877
69.97963823094013,35.9734161103269,72.02295170256406,24.974181990097886,18.073007918929253,7.966498041770205
59.98267452664008,35.84097732352222,69.88878865725641,19.919111769090026,18.13596604892072,8.153802910589295
55.06639326011396,38.00351347507987,64.99774148408231,19.044019915553093,17.053248487788803,8.084529494994175
60.09424043843289,38.13075109969303,68.15439604647406,22.34563002602125,18.141209583042862,7.9677017660278775
60.19170129747696,37.9460652297131,68.07023432209141,22.00073399591059,18.2290943629601,8.022508994571336
60.07775228489592,37.87657177328165,67.95939799691246,21.85604637330434,17.941134813178042,7.991956329064269
59.88801909858738,37.935988424718815,67.9750754960067,21.93765037402211,17.976849011743347,7.877789965710829
64.97718305704643,38.052797957197356,60.04117958718545,20.05858676224837,15.886293864283445,8.00848410908158
59.99634431987116,39.03173534379085,70.04076522701023,19.818141092187844,17.045831120655784,8.067037348876804
59.99595453485716,38.02077813850477,68.045168149396,22.120552427742542,18.218880440680085,8.038326916423117
59.95007505034713,39.05494084277148,70.08446423646504,20.057614039460734,16.905602235335184,8.0198756451996
59.89778311850398,37.970677360068414,68.02856223783587,22.113002837201748,18.055498008798182,8.014017194568929
60.14103064625015,35.9400387787892,70.06971253917433,19.951958423246726,18.05636566576881,7.922444697921189
57.8355115687038,37.05454946556433,66.09750267613036,21.83005936949211,17.96627302921239,7.9117619346148285
70.07805619735899,36.19419587812317,71.97153290286944,25.115234854763155,17.974344829648334,7.811800163637777
59.9611928130497,39.00807622342585,70.04202204724533,19.956844207683073,16.908674406275058,7.945946684307426
64.9040228312344,38.009245117737294,60.07050384857388,20.058604425213037,15.904741253230082,7.98690291069302
69.87583026042059,35.78731363083168,72.04731475849367,24.931148504847403,18.027528203865813,8.04008495846513
58.057948479761315,37.1615075092849,65.98715126203444,22.034322988032486,18.038928624009507,7.814728755578977
70.0466768652249,36.04642177057476,72.12657072703209,24.889955345286726,17.952263888655626,7.939536607958322
60.032711477399616,39.25282467707521,69.96763022297795,19.898725983021304,16.8937855446707,8.05405008901465
54.919067856284634,38.080780064401836,65.01201389250261,19.05692081093136,17.076034880868466,7.999131829925589
69.95746127124177,35.92743568397545,72.04478088722739,24.9917015080951,18.13778985368378,7.912229980883779
60.191866643692904,35.9007256713765,70.04158709764461,19.98948690843179,17.93747988320207,7.829712833871099
65.22069311458661,37.949428125972204,60.05785304855508,19.987855991056257,16.045428334732048,8.06793309054565
64.87532593983158,37.897222409501055,59.867023265931365,20.172746018390168,15.954914854881826,8.006996690922774
70.0329032115996,36.16025093474575,72.07619764597818,25.120013073068453,17.98189013264334,7.874784492275729
60.045972765475184,39.014323864505656,69.86263878710942,19.927850100278643,16.936601099962935,8.105232916045974
69.88321661997524,35.875337840743065,71.96441514216804,25.001617761336803,17.939571645053707,8.063221849635863
65.10285450047557,38.03641399809921,59.86635664433061,20.13255591906067,16.06958055259955,7.944727732108658
60.06106121182571,38.032233345627496,68.11009354009771,21.99467606667757,17.9660529924178,8.023682023388385
59.98151145077981,38.10381223034556,68.1856796936461,22.091332377115002,17.97355777261211,8.028180851301917
59.93813809403818,35.84271654599906,70.04972938234731,19.81608740582657,18.02290345781435,8.13180576457674
69.96207299542078,35.866369697703504,71.83198064580618,25.025195266459725,18.205936286651845,7.8850817977640535
58.123200024174196,37.00108084253719,65.98821522351187,21.937840225473742,18.003934009167786,7.967878219772623
60.18464456847431,38.17913924341577,68.10883938604694,22.063011735629807,18.11971629986799,7.9949656980646315
60.009717523177116,38.902622996769836,70.14743593057582,20.016377415224817,17.048516942782378,8.18152105508338
64.94521642604946,37.881658442645936,59.95163987430129,19.849635310319172,16.081125841725942,8.033455166425075
60.14067545942491,36.238862869643356,70.06977325974562,20.035908144251835,18.157797172574913,8.002750598542098
64.8360353763777,37.94811588312212,60.05854963083871,19.948673017989954,16.05754155984911,8.014122923971836
60.10043458679853,37.87252208452032,67.99792201582208,22.036584486949337,18.021386051929333,7.786581052332956
60.02905558055165,38.79535222164543,69.97672658708886,20.04739482613709,16.999579492484035,8.0862320716479
59.968834974053046,38.209579360579156,67.94813742003915,21.970293750332363,18.248989449199197,7.87325823587891
60.02819467073877,38.04171108828061,68.04344684324236,21.857554217925017,18.09477871693626,7.853917212547583
64.93803438979208,38.201406627955826,60.1563912733793,19.889841934752877,15.895834970005962,7.759010620338673
70.06432912658562,36.063899021534304,71.83867156750576,24.909673774313728,18.120153720424494,8.014385261073151
58.184535018601785,37.06807616603839,66.20277756724028,22.00823618623284,17.982779825003607,8.033660314520219
70.08022229258854,35.85847483256874,71.88399114403585,25.074056035566347,18.003308909967963,8.042302217149157
70.0375405760756,35.99409036637806,71.9480035185771,25.088947221442783,18.10496432098648,7.96274068011069
69.96495156021614,36.20372581197023,72.03184996956377,24.91971180549166,18.045238246338233,7.948148952823031
64.89688414821042,38.088346896864024,60.000640797956166,20.09931535145135,15.839109257512558,7.877522738695461
59.90564281014102,36.08274345329889,69.95631625130346,19.931818949502542,18.046328234986028,8.019126215339316
57.911899657774825,36.98376500124936,66.05505009369972,22.02323385011719,18.034758817375764,8.232294847692012
60.02786687640061,38.97666061562777,69.99689889555916,20.129374707934414,17.069497641589656,7.956878167346861
75.0,29,78.0,22.0,19.0,11.0
80.0,27,79.0,22.0,19.0,11.0
71.0,28,77.0,21.0,20.0,11.0
79.0,29,79.0,23.0,20.0,11.0
70.0,24,70.0,22.0,18.0,11.0
77.0,28,76.0,23.0,20.0,11.0
76.0,26,75.0,24.0,19.0,11.0
80.0,26,75.0,21.0,20.0,11.0
76.0,26,75.0,24.0,19.0,11.0
78.0,28,77.0,23.0,21.0,11.0
78.0,28,75.0,23.0,22.0,11.0
80.0,26,78.0,23.0,19.0,11.0
79.0,24,79.0,22.0,19.0,11.0
77.0,27,78.0,21.0,20.0,11.0
73.0,28,75.0,24.0,19.0,11.0
77.0,25,75.0,22.0,19.0,11.0
75.0,27,79.0,21.0,20.0,11.0
75.0,27,76.0,21.0,19.0,11.0
75.0,27,75.0,23.0,20.0,11.0
75.0,28,77.0,23.0,19.0,11.0
75.0,28,75.0,23.0,20.0,11.0
77.90421513570146,27.910136761263722,77.01011418489612,22.9486643340141,20.959077470410755,10.865267931085862
76.90699676931911,27.877645507975995,75.87594117374026,23.056572190105555,20.040224238185658,10.788962664232006
76.02121689308562,26.068223957464152,75.05808628171941,24.035088699494754,19.02936183118873,10.904904006863012
78.9279293899627,29.130724558519816,79.10398266507546,22.937265055249018,20.1601732495573,10.998263858842604
74.93876714865412,27.979619713309948,77.08171962274054,23.127662298767397,19.04463238631498,10.956343732245541
76.91208681388702,26.966178710167977,78.00613765024751,21.083930303970558,19.905788215970787,11.127549923419995
74.95610480290513,26.954743283962664,76.17805860259443,21.0251924774862,19.0287500690999,10.820336995279984
70.0645015370017,23.962661903806033,70.09008268209097,21.876536346016778,18.024865150301025,11.015537237937373
72.91788505987189,28.0264852149559,74.88296744339918,24.04708004235836,18.971080305106373,11.066879226390038
75.02052417196165,27.97364612663189,76.96484902261199,23.058554938853774,19.05089052822552,10.95959986775806
69.86223153835611,24.00888991032478,70.15263588419283,22.05808004218954,17.932277815382406,10.994044321975109
70.81352817875516,27.999794836797186,76.88938746477521,21.023556397043187,19.85488583968257,10.96204771086505
75.10065913684635,27.950944185110284,74.95219196309068,23.065646643737878,20.008724131250435,11.091412455138835
77.9392477778909,27.79339199007325,76.94432008958373,22.996699215795307,21.1071897683434,11.164711663696856
74.90978671170132,28.171018427132367,74.97237638731137,23.11977026295774,20.088753003013178,10.879815097474443
77.89315558852498,28.06967105721612,77.02184663323582,23.01747730144103,20.878747093547542,10.979330126847456
71.04065386469084,27.947307167632992,77.15879641966572,20.805483776536953,20.018012920637958,11.064271015662422
72.87999072694582,28.034436692458502,75.21795158611451,23.964081132917826,18.92780232944179,11.136656029420031
