Location,Crop,Soil_Type,pH,Nitrogen,Phosphorus,Potassium,Rainfall_mm,Temperature_C,Expected_Yield_ton_per_hectare
Ranchi,Wheat,Clay Loam,7.33,Medium,High,Low,1398,18,1.99
Ranchi,Wheat,Clay Loam,6.5,Low,Medium,Low,1058,23,2.8
Ranchi,Rice,Clayey,6.18,Low,High,Medium,1466,29,4.42
Ranchi,Maize,Sandy Loam,6.68,High,Medium,High,1005,21,2.37
Ranchi,Rice,Clay Loam,6.68,Low,Low,Medium,1571,25,4.08
Ranchi,Rice,Clay Loam,6.06,High,Medium,High,1375,30,3.34
Ranchi,Wheat,Clay Loam,7.11,Low,High,Medium,1385,23,2.33
Ranchi,Rice,Clay Loam,5.77,Low,Low,Low,1487,24,3.47
Ranchi,Wheat,Clay Loam,6.24,Medium,Medium,High,955,20,1.9
Ranchi,Pulses,Loamy,7.44,High,Medium,Medium,1016,23,1.74
Ranchi,Wheat,Clay Loam,6.06,Low,High,High,1342,21,1.86
Ranchi,Maize,Loamy,7.42,Medium,Low,Medium,1029,24,2.93
Ranchi,Rice,Clayey,5.93,Medium,High,Medium,1248,30,3.56
Ranchi,Rice,Clayey,5.52,Medium,Low,Low,1204,30,3.63
Ranchi,Rice,Clayey,6.7,Medium,Medium,High,1353,23,4.5
Ranchi,Rice,Clayey,6.0,Medium,Low,Low,1492,29,3.6
Ranchi,Rice,Loamy,5.95,Medium,High,Medium,1499,32,3.56
Ranchi,Pulses,Loamy,6.81,High,Low,High,817,24,1.76
Ranchi,Wheat,Loamy,7.39,High,Low,Low,1059,20,1.93
Ranchi,Maize,Sandy Loam,6.83,High,High,Low,1094,19,3.6
Ranchi,Rice,Clayey,6.49,High,Low,Low,1306,26,3.94
Ranchi,Pulses,Sandy Loam,7.11,High,Medium,High,950,28,1.35
Ranchi,Rice,Loamy,6.79,Medium,Medium,Low,1345,26,4.15
Ranchi,Wheat,Clay Loam,6.95,Low,Low,Low,1295,20,3.26
Ranchi,Wheat,Clay Loam,6.41,Medium,High,High,1034,18,3.3
Ranchi,Wheat,Clay Loam,6.23,High,Medium,Low,1109,24,2.37
Ranchi,Maize,Sandy Loam,6.71,Medium,High,Low,1129,25,3.02
Ranchi,Maize,Sandy Loam,7.13,High,High,Low,905,28,2.75
Ranchi,Wheat,Loamy,6.16,Medium,Medium,High,1385,25,2.2
Ranchi,Rice,Clay Loam,6.9,High,Low,High,1385,25,2.71
Ranchi,Rice,Clayey,6.94,High,Medium,High,1516,31,3.13
Ranchi,Rice,Clay Loam,6.92,High,Medium,Low,1531,24,3.83
Ranchi,Maize,Loamy,6.46,Low,Low,Medium,1108,26,3.77
Ranchi,Pulses,Loamy,6.38,High,Low,Low,829,20,1.06
Ranchi,Maize,Loamy,7.07,Low,High,High,1092,29,3.94
Ranchi,Maize,Loamy,6.82,Low,Medium,Medium,1146,29,3.64
Ranchi,Pulses,Sandy Loam,6.71,Low,Medium,Medium,927,25,1.7
Ranchi,Wheat,Clay Loam,6.45,Low,Low,Medium,960,18,3.26
Ranchi,Pulses,Loamy,6.17,Low,Low,Low,1038,27,1.75
Ranchi,Maize,Loamy,7.14,Medium,Low,Low,1009,28,3.16
Ranchi,Maize,Loamy,5.85,Low,Low,Medium,944,29,3.06
Ranchi,Rice,Loamy,6.88,Medium,Low,Medium,1328,29,4.35
Ranchi,Pulses,Sandy Loam,6.25,Medium,High,High,830,28,1.86
Ranchi,Maize,Loamy,6.34,Low,High,Low,1101,23,2.31
Ranchi,Rice,Clayey,6.62,Medium,High,High,1474,28,3.29
Ranchi,Wheat,Clay Loam,6.32,High,Medium,Low,1313,20,2.4
Ranchi,Maize,Sandy Loam,6.91,High,Medium,Medium,1142,19,2.41
Ranchi,Wheat,Clay Loam,6.15,High,Low,High,1264,22,2.34
Ranchi,Wheat,Clay Loam,6.24,Low,Low,Low,1037,18,1.94
Ranchi,Wheat,Clay Loam,7.48,High,Low,High,1268,19,2.99
Ranchi,Maize,Sandy Loam,6.85,High,Medium,Low,986,21,2.3
Ranchi,Maize,Sandy Loam,5.94,Low,Low,Low,1120,27,2.06
Ranchi,Rice,Clay Loam,5.77,High,High,Medium,1320,25,2.9
Ranchi,Wheat,Loamy,6.63,High,High,Medium,1303,24,1.83
Ranchi,Rice,Clay Loam,6.47,High,Medium,High,1391,27,2.55
Ranchi,Rice,Clayey,6.26,High,High,Medium,1378,24,3.91
Ranchi,Wheat,Loamy,6.5,Medium,High,Low,1055,20,2.67
Ranchi,Pulses,Loamy,7.37,Low,Low,Low,854,23,1.41
Ranchi,Pulses,Sandy Loam,6.99,High,High,Low,954,20,1.08
Ranchi,Maize,Loamy,6.38,Low,High,Medium,1079,19,2.81
Ranchi,Wheat,Clay Loam,6.26,Medium,High,Medium,1014,20,2.31
Ranchi,Maize,Sandy Loam,6.42,Low,Low,Low,1046,20,3.1
Ranchi,Rice,Clay Loam,5.97,High,Medium,Low,1333,27,2.94
Ranchi,Pulses,Loamy,6.74,Medium,Low,Medium,850,23,1.78
Ranchi,Pulses,Loamy,7.0,Medium,High,Medium,999,19,1.47
Ranchi,Wheat,Clay Loam,6.25,Low,High,High,973,18,2.46
Ranchi,Maize,Loamy,6.21,High,Low,High,1031,23,2.06
Ranchi,Wheat,Clay Loam,6.12,High,High,Medium,1383,18,3.33
Ranchi,Wheat,Clay Loam,7.32,High,High,Low,1089,23,1.74
Ranchi,Pulses,Sandy Loam,7.44,High,High,Medium,829,18,1.89
Ranchi,Maize,Loamy,5.96,High,High,Low,975,18,2.67
Ranchi,Rice,Clayey,6.9,High,Low,Low,1239,28,2.63
Ranchi,Rice,Loamy,5.81,Medium,Low,Low,1570,28,4.12
Ranchi,Pulses,Loamy,6.61,High,High,High,922,22,1.98
Ranchi,Rice,Clay Loam,6.6,Medium,High,Low,1472,25,2.92
Ranchi,Pulses,Loamy,6.62,Medium,High,High,884,18,1.47
Ranchi,Wheat,Loamy,6.93,Medium,Medium,Low,1126,20,2.73
Ranchi,Rice,Clayey,5.56,Medium,High,High,1332,31,3.0
Ranchi,Wheat,Loamy,6.32,High,High,Medium,1111,23,1.96
Ranchi,Maize,Sandy Loam,6.21,Medium,Low,High,1108,19,3.5
Ranchi,Wheat,Loamy,6.34,Low,Low,High,1142,20,2.96
Ranchi,Wheat,Clay Loam,6.68,High,Low,High,977,24,2.02
Ranchi,Pulses,Sandy Loam,7.3,Medium,High,Medium,1044,21,1.49
Ranchi,Pulses,Sandy Loam,7.4,High,High,Low,839,21,1.09
Ranchi,Rice,Clayey,6.07,High,High,Medium,1414,26,4.42
Ranchi,Wheat,Loamy,7.16,Low,Low,Medium,1253,20,2.25
Ranchi,Wheat,Loamy,6.72,Low,High,Low,1045,18,2.65
Ranchi,Maize,Loamy,6.82,Medium,High,High,1136,18,2.66
Ranchi,Wheat,Loamy,6.25,Low,High,Low,1363,18,3.39
Ranchi,Maize,Loamy,6.78,High,Medium,Low,987,24,3.84
Ranchi,Maize,Loamy,6.77,High,Medium,High,1112,25,3.18
Ranchi,Pulses,Loamy,6.74,High,Low,High,993,20,1.61
Ranchi,Maize,Loamy,7.23,Low,Low,Medium,1017,24,3.92
Ranchi,Maize,Sandy Loam,6.85,Medium,Medium,Medium,1089,19,2.02
Ranchi,Wheat,Clay Loam,7.16,Medium,Low,Medium,1041,23,3.08
Ranchi,Wheat,Loamy,6.88,High,High,Medium,1139,24,1.95
Ranchi,Wheat,Clay Loam,6.87,Low,Medium,Medium,1130,25,3.32
Ranchi,Rice,Clay Loam,6.91,High,High,High,1278,32,3.06
Ranchi,Pulses,Sandy Loam,6.42,High,High,Medium,990,25,1.92
Ranchi,Pulses,Loamy,7.43,Medium,High,Medium,881,20,1.9
Ranchi,Pulses,Loamy,7.1,High,High,High,821,27,1.57
Ranchi,Wheat,Loamy,7.13,Medium,Medium,High,1243,24,2.23
Ranchi,Maize,Loamy,7.22,High,Medium,Medium,1058,21,2.65
Ranchi,Pulses,Loamy,6.99,High,High,Low,800,27,1.64
Ranchi,Rice,Clay Loam,6.81,Low,High,Low,1363,25,2.93
Ranchi,Pulses,Sandy Loam,6.08,Medium,Medium,Medium,1073,21,1.88
Ranchi,Maize,Loamy,6.18,Medium,High,High,1129,26,2.05
Ranchi,Pulses,Loamy,6.83,Low,Low,Medium,842,25,1.19
Ranchi,Maize,Sandy Loam,6.57,High,High,High,1023,29,3.78
Ranchi,Rice,Loamy,5.73,Low,Low,High,1318,32,3.71
Ranchi,Wheat,Loamy,6.02,High,High,Medium,1134,23,2.2
Ranchi,Rice,Clayey,6.82,Medium,Medium,Low,1552,31,3.94
Ranchi,Pulses,Loamy,7.49,Medium,Medium,Low,893,28,1.25
Ranchi,Wheat,Clay Loam,6.81,High,Low,Medium,1359,19,3.17
Ranchi,Wheat,Clay Loam,6.43,Low,High,Low,1076,23,3.23
Ranchi,Maize,Sandy Loam,5.92,High,Medium,Medium,1160,23,3.34
Ranchi,Rice,Clay Loam,6.75,Low,Low,Medium,1448,25,4.29
Ranchi,Rice,Clay Loam,6.25,Low,Medium,Medium,1325,30,2.93
Ranchi,Wheat,Loamy,7.25,Low,Medium,Low,995,21,1.95
Ranchi,Pulses,Sandy Loam,7.27,High,High,Medium,1076,23,1.66
Ranchi,Maize,Sandy Loam,7.17,Low,Medium,Low,1197,25,2.78
Ranchi,Wheat,Clay Loam,7.48,Medium,Medium,Medium,1127,23,2.14
Ranchi,Rice,Loamy,6.87,Medium,High,Low,1495,24,2.8
Ranchi,Maize,Sandy Loam,7.5,High,Medium,Low,1179,20,2.44
Ranchi,Maize,Sandy Loam,7.17,Medium,Medium,High,1140,24,3.86
Ranchi,Maize,Loamy,6.43,High,High,High,1036,26,2.45
Ranchi,Pulses,Loamy,6.17,High,Low,Medium,1018,20,1.34
Ranchi,Rice,Loamy,5.84,Medium,High,High,1574,25,4.1
Ranchi,Rice,Clay Loam,5.97,Low,Medium,Medium,1211,27,2.6
Ranchi,Maize,Sandy Loam,6.55,Medium,Medium,Low,1002,24,2.79
Ranchi,Wheat,Loamy,7.03,High,Low,Low,1016,25,2.61
Ranchi,Wheat,Clay Loam,6.88,Medium,High,Medium,1311,19,2.51
Ranchi,Pulses,Sandy Loam,7.07,High,Low,High,983,26,1.59
Ranchi,Maize,Loamy,6.96,Low,High,Low,976,24,3.2
Ranchi,Wheat,Loamy,7.3,Low,High,Low,1291,20,2.74
Ranchi,Maize,Sandy Loam,7.34,Medium,High,Medium,941,20,2.22
Ranchi,Rice,Clay Loam,6.06,Medium,High,Medium,1250,26,2.89
Ranchi,Pulses,Sandy Loam,6.76,Low,Medium,Medium,1018,25,1.8
Ranchi,Pulses,Sandy Loam,7.06,Medium,Medium,High,971,19,1.76
Ranchi,Pulses,Loamy,6.84,Medium,Low,High,994,20,1.9
Ranchi,Pulses,Sandy Loam,6.35,High,Medium,Low,1029,25,1.96
Ranchi,Maize,Sandy Loam,6.13,High,Medium,Low,1120,22,2.08
Ranchi,Wheat,Clay Loam,7.11,High,Low,Low,1306,24,2.84
Ranchi,Rice,Loamy,6.31,Low,Low,Low,1513,28,4.23
Ranchi,Pulses,Sandy Loam,6.99,High,Low,Low,1022,25,1.42
Ranchi,Maize,Sandy Loam,6.38,High,High,Low,1103,28,3.49
Ranchi,Maize,Sandy Loam,7.41,Medium,Low,High,1047,26,3.14
Ranchi,Maize,Loamy,6.7,Medium,Medium,Medium,1067,21,3.49
Ranchi,Rice,Loamy,6.88,Low,Medium,High,1253,32,3.31
Ranchi,Wheat,Loamy,7.32,High,High,High,1116,20,2.59
Ranchi,Wheat,Loamy,6.15,Low,Medium,Low,985,25,1.81
Ranchi,Maize,Sandy Loam,7.19,High,Low,High,990,26,3.29
Ranchi,Wheat,Clay Loam,6.81,High,High,High,1047,18,2.91
Ranchi,Pulses,Sandy Loam,7.0,Medium,Low,High,892,23,1.01
Ranchi,Rice,Clayey,6.12,High,High,High,1583,28,2.55
Ranchi,Rice,Loamy,6.64,Medium,Medium,High,1354,27,3.48
Ranchi,Pulses,Loamy,7.04,Medium,Low,Medium,959,18,1.78
Ranchi,Maize,Loamy,6.72,Medium,High,Medium,1180,25,2.86
Ranchi,Rice,Clay Loam,5.89,Low,High,Medium,1582,25,4.32
Ranchi,Pulses,Loamy,7.34,Low,Low,Low,976,26,1.75
Ranchi,Wheat,Loamy,6.15,Low,High,High,1105,20,1.98
Ranchi,Rice,Loamy,5.79,Medium,Medium,Medium,1361,23,3.18
Ranchi,Wheat,Loamy,7.03,Low,Medium,Medium,1170,18,1.9
Ranchi,Rice,Clay Loam,6.67,Medium,Low,High,1378,29,4.43
Ranchi,Pulses,Loamy,6.75,Low,High,Medium,966,21,1.57
Ranchi,Wheat,Clay Loam,6.71,Low,Low,Low,1379,18,2.53
Ranchi,Wheat,Loamy,6.47,High,High,Medium,1302,25,3.08
Ranchi,Pulses,Loamy,6.2,High,High,High,896,22,1.23
Ranchi,Wheat,Clay Loam,6.61,Low,Low,Low,902,20,1.76
Ranchi,Wheat,Clay Loam,6.6,Medium,Medium,Medium,1245,24,2.15
Ranchi,Wheat,Clay Loam,7.46,Low,Medium,Medium,1205,19,1.72
Ranchi,Pulses,Sandy Loam,7.38,Medium,High,High,1026,26,1.92
Ranchi,Wheat,Loamy,6.39,Low,Medium,Medium,1087,22,2.43
Ranchi,Wheat,Clay Loam,6.62,Low,Low,Low,1358,18,2.01
Ranchi,Maize,Loamy,5.88,Low,Low,High,1106,19,2.07
Ranchi,Pulses,Loamy,6.99,Medium,Low,High,978,27,1.77
Ranchi,Wheat,Loamy,7.2,High,Low,Medium,1228,19,1.97
Ranchi,Pulses,Sandy Loam,6.79,High,High,Medium,1069,27,1.5
Ranchi,Rice,Clay Loam,6.57,Low,High,Medium,1266,27,4.29
Ranchi,Rice,Loamy,5.6,Low,Low,Low,1481,27,3.15
Ranchi,Pulses,Sandy Loam,6.72,Medium,Low,High,1031,26,1.27
Ranchi,Maize,Loamy,5.86,Medium,Medium,High,958,23,2.47
Ranchi,Maize,Sandy Loam,6.99,Low,Medium,Medium,1004,28,3.49
Ranchi,Pulses,Sandy Loam,6.72,Low,Low,Low,1083,23,1.51
Ranchi,Pulses,Loamy,7.38,High,High,Low,886,26,1.8
Ranchi,Wheat,Loamy,6.69,Low,Low,High,1093,21,1.75
Ranchi,Maize,Sandy Loam,7.48,Low,Medium,Medium,1171,25,2.3
Ranchi,Rice,Loamy,6.54,Low,Medium,Low,1351,32,2.61
Ranchi,Wheat,Clay Loam,7.43,Medium,Medium,High,1305,24,3.08
Ranchi,Maize,Loamy,6.86,Low,Low,Medium,1169,22,3.56
Ranchi,Rice,Clay Loam,6.57,Medium,Medium,Medium,1481,25,3.57
Ranchi,Rice,Clay Loam,5.86,Medium,High,Low,1379,32,3.5
Ranchi,Rice,Loamy,5.75,Medium,High,Medium,1535,31,3.79
Ranchi,Maize,Sandy Loam,6.61,Low,High,High,1156,29,3.2
Ranchi,Maize,Sandy Loam,6.9,High,Medium,Medium,1038,21,2.57
Ranchi,Pulses,Sandy Loam,7.25,Low,Low,Low,805,21,1.18
Ranchi,Rice,Clayey,5.92,High,Medium,Medium,1569,22,3.89
Ranchi,Wheat,Clay Loam,6.44,High,Low,Medium,1302,22,3.31
Ranchi,Rice,Clayey,6.98,Medium,Low,Medium,1207,23,4.0
Ranchi,Rice,Loamy,6.23,Low,High,Medium,1508,28,3.2
Ranchi,Maize,Loamy,6.74,High,High,Low,987,26,3.34
Ranchi,Wheat,Loamy,6.34,Low,High,Medium,997,24,2.86
Ranchi,Wheat,Clay Loam,6.64,High,Low,High,1046,18,1.82
Ranchi,Maize,Sandy Loam,6.02,Medium,High,Low,941,29,2.78
Ranchi,Wheat,Loamy,7.32,Low,High,Low,1265,20,2.85
Ranchi,Wheat,Clay Loam,7.1,High,Medium,Medium,927,24,3.09
Ranchi,Maize,Loamy,6.84,Medium,Low,High,986,30,3.74
Ranchi,Wheat,Loamy,7.18,High,Low,High,1345,24,2.01
Ranchi,Pulses,Sandy Loam,6.19,High,High,Medium,907,21,1.07
Ranchi,Pulses,Sandy Loam,6.13,Low,Low,Low,1012,19,1.32
Ranchi,Rice,Loamy,6.85,Medium,High,Medium,1284,28,4.04
Ranchi,Rice,Clay Loam,5.84,Medium,High,Medium,1213,25,2.79
Ranchi,Rice,Clayey,6.51,Low,Low,Medium,1401,22,4.01
Ranchi,Maize,Loamy,6.65,Medium,Medium,Medium,1031,26,2.53
Ranchi,Maize,Loamy,6.78,Medium,High,Medium,1058,22,3.94
Ranchi,Wheat,Loamy,6.66,Medium,Medium,Low,913,18,3.39
Ranchi,Pulses,Loamy,7.0,Low,Low,High,956,24,1.4
Ranchi,Pulses,Loamy,6.82,High,Medium,High,909,25,1.52
Ranchi,Wheat,Loamy,7.34,High,High,Low,968,22,1.96
Ranchi,Pulses,Loamy,6.43,Medium,Low,Medium,1068,28,1.69
Ranchi,Pulses,Sandy Loam,7.06,High,High,Low,820,23,1.91
Ranchi,Maize,Sandy Loam,7.24,Low,Medium,High,1197,18,3.85
Ranchi,Wheat,Loamy,6.97,Medium,Low,Medium,1382,21,2.76
Ranchi,Wheat,Clay Loam,7.49,High,Low,Low,1321,24,3.0
Ranchi,Pulses,Sandy Loam,6.74,High,Medium,High,849,25,1.11
Ranchi,Maize,Loamy,7.48,High,Medium,Low,1035,27,3.74
Ranchi,Maize,Loamy,6.68,Low,High,Medium,1179,27,2.13
Ranchi,Rice,Clay Loam,6.82,High,Low,High,1571,31,3.93
Ranchi,Wheat,Loamy,6.03,High,Medium,Medium,1335,22,3.38
Ranchi,Rice,Loamy,5.93,High,Low,Medium,1348,30,3.75
Ranchi,Wheat,Loamy,6.47,Medium,Low,High,1154,19,2.76
Ranchi,Pulses,Sandy Loam,6.3,Low,High,Low,1003,19,1.33
Ranchi,Pulses,Loamy,6.44,High,High,High,804,28,1.44
Ranchi,Maize,Loamy,6.41,High,High,High,941,25,3.24
Ranchi,Wheat,Clay Loam,6.96,Low,High,High,921,22,2.48
Ranchi,Pulses,Sandy Loam,6.07,High,Medium,High,827,27,1.88
Ranchi,Rice,Clayey,5.54,High,Low,Medium,1354,22,2.51
Ranchi,Maize,Sandy Loam,6.43,Low,High,High,940,20,3.83
Ranchi,Maize,Loamy,5.86,Low,High,Medium,1088,21,3.8
Ranchi,Wheat,Clay Loam,6.64,Medium,High,High,1248,24,2.83
Ranchi,Rice,Clay Loam,6.71,Medium,Medium,Low,1502,23,2.96
Ranchi,Pulses,Sandy Loam,6.16,Medium,Low,Medium,823,25,1.42
Ranchi,Pulses,Loamy,6.6,High,High,Medium,990,18,1.64
Ranchi,Maize,Loamy,6.19,High,Medium,Medium,1077,24,2.46
Ranchi,Wheat,Loamy,6.84,Low,High,Low,1360,22,3.33
Ranchi,Rice,Loamy,6.96,Medium,Medium,High,1523,29,4.4
Ranchi,Maize,Loamy,6.46,High,Medium,Medium,1001,29,3.52
Ranchi,Maize,Sandy Loam,5.84,High,High,Medium,1118,29,3.2
Ranchi,Wheat,Loamy,7.21,High,Low,Low,1226,25,3.05
Ranchi,Rice,Loamy,6.85,Medium,High,High,1522,31,3.31
Ranchi,Maize,Loamy,6.65,Medium,Low,Low,960,30,3.91
Ranchi,Maize,Loamy,6.51,High,High,High,1104,20,3.08
Ranchi,Pulses,Loamy,6.58,Medium,High,Low,984,24,1.05
Ranchi,Maize,Loamy,6.58,High,High,Low,1118,18,2.51
Ranchi,Wheat,Clay Loam,6.78,Medium,High,Medium,1144,22,2.97
Ranchi,Rice,Clayey,6.63,Medium,Low,High,1253,26,3.11
Ranchi,Wheat,Loamy,6.13,Medium,High,Low,1323,21,3.16
Ranchi,Rice,Clay Loam,6.36,High,High,High,1582,31,2.93
Ranchi,Pulses,Sandy Loam,6.18,Medium,Low,High,1079,21,1.25
Ranchi,Rice,Loamy,6.12,High,High,Medium,1223,24,3.92
Ranchi,Wheat,Loamy,6.16,Medium,Medium,Medium,1080,21,3.0
Ranchi,Maize,Loamy,6.79,High,Low,Low,1072,30,3.83
Ranchi,Wheat,Loamy,6.94,High,Medium,High,1069,25,3.19
Ranchi,Wheat,Clay Loam,7.04,Low,Low,Medium,1190,20,1.95
Ranchi,Maize,Loamy,6.69,High,High,Low,1136,29,3.41
Ranchi,Pulses,Sandy Loam,6.64,Low,Medium,Medium,1036,24,1.51
Ranchi,Wheat,Clay Loam,6.82,Low,High,Medium,1144,21,1.93
Ranchi,Pulses,Loamy,6.62,Medium,Medium,Medium,946,26,1.46
Ranchi,Pulses,Sandy Loam,6.81,Low,Medium,High,819,22,1.47
Ranchi,Wheat,Clay Loam,6.38,High,High,Low,980,18,3.21
Ranchi,Maize,Loamy,6.24,High,High,High,1115,28,2.88
Ranchi,Rice,Clayey,5.61,High,Low,Medium,1497,31,2.91
Ranchi,Pulses,Loamy,6.59,High,High,High,923,23,1.08
Ranchi,Maize,Loamy,6.11,Low,Low,Low,1100,26,2.24
Ranchi,Maize,Loamy,6.21,High,Medium,Low,919,25,3.12
Ranchi,Rice,Clay Loam,5.9,High,Low,Low,1252,30,3.13
Ranchi,Pulses,Sandy Loam,7.38,High,High,Medium,810,18,1.67
Ranchi,Rice,Loamy,6.47,Medium,Low,Medium,1335,22,2.52
Ranchi,Rice,Clayey,6.71,Low,High,Medium,1350,32,4.32
Ranchi,Rice,Loamy,5.54,High,High,Medium,1415,28,3.75
Ranchi,Wheat,Clay Loam,7.12,Low,High,Medium,1368,20,2.73
Ranchi,Maize,Sandy Loam,6.75,Low,Low,Medium,1065,18,2.12
Ranchi,Maize,Sandy Loam,7.17,Medium,Low,Medium,955,25,2.25
Ranchi,Pulses,Loamy,7.16,Low,Medium,Low,1083,28,1.02
Ranchi,Maize,Loamy,7.36,Low,Medium,High,1057,25,2.69
Ranchi,Maize,Sandy Loam,6.48,Medium,Medium,Low,1007,24,2.07
Ranchi,Pulses,Sandy Loam,7.05,Low,Medium,High,943,20,1.49
Ranchi,Wheat,Clay Loam,6.53,Medium,Low,Low,1369,21,2.83
Ranchi,Rice,Clay Loam,6.64,Medium,Medium,Medium,1360,32,3.07
Ranchi,Maize,Loamy,6.44,Low,Medium,High,1037,19,2.43
Ranchi,Rice,Clayey,5.58,Low,Low,Low,1491,22,4.11
Ranchi,Maize,Sandy Loam,7.5,High,High,Low,1003,23,3.21
Ranchi,Pulses,Sandy Loam,7.27,Low,Medium,Medium,975,26,1.2
Ranchi,Pulses,Loamy,6.28,Medium,High,Low,862,25,1.11
Ranchi,Pulses,Loamy,6.74,High,Medium,High,977,24,1.74
Ranchi,Rice,Clay Loam,6.61,High,High,Medium,1367,23,3.12
Ranchi,Maize,Loamy,6.25,High,Low,Low,1128,27,2.27
Ranchi,Wheat,Clay Loam,6.03,Medium,High,Low,1154,23,3.16
Ranchi,Wheat,Loamy,7.19,Medium,Low,High,1273,19,3.05
Ranchi,Rice,Clay Loam,6.45,High,High,High,1473,29,4.05
Ranchi,Pulses,Sandy Loam,7.13,High,High,Medium,920,24,1.1
Ranchi,Pulses,Loamy,6.11,Low,Medium,Low,944,24,1.39
Ranchi,Rice,Loamy,6.93,Low,High,Medium,1416,29,3.57
Ranchi,Wheat,Loamy,6.62,Medium,Medium,High,1307,25,2.57
Ranchi,Rice,Clayey,5.54,Low,Medium,High,1535,32,2.54
Ranchi,Maize,Sandy Loam,6.92,High,Low,High,1105,25,2.83
Ranchi,Pulses,Loamy,6.39,High,High,Medium,927,20,1.49
Ranchi,Rice,Loamy,5.71,Low,High,Medium,1214,31,4.45
Ranchi,Pulses,Sandy Loam,6.49,Low,Medium,Low,1033,18,1.97
Ranchi,Maize,Sandy Loam,7.03,Low,High,Medium,1041,30,2.8
Ranchi,Rice,Clayey,5.85,Medium,Medium,Medium,1239,32,3.82
Ranchi,Rice,Clay Loam,6.87,High,Low,Low,1513,23,4.42
Ranchi,Pulses,Sandy Loam,7.48,High,High,High,925,20,1.18
Ranchi,Wheat,Loamy,6.37,Medium,Low,High,1356,21,2.81
Ranchi,Wheat,Loamy,6.37,Medium,High,Medium,1018,24,3.29
Ranchi,Wheat,Loamy,6.44,Medium,Low,High,1395,24,2.0
Ranchi,Pulses,Sandy Loam,6.13,Medium,Low,High,1059,26,1.1
Ranchi,Maize,Loamy,6.31,High,Low,High,1096,28,3.2
Ranchi,Rice,Clay Loam,5.87,Medium,Low,Low,1396,27,4.46
Ranchi,Rice,Loamy,5.95,High,High,Low,1296,32,4.26
Ranchi,Pulses,Loamy,6.62,Low,Medium,Low,854,27,1.2
Ranchi,Rice,Loamy,6.34,Low,High,Low,1487,26,3.83
Ranchi,Pulses,Loamy,6.03,Medium,Medium,Low,824,24,1.13
Ranchi,Wheat,Loamy,6.56,Medium,Medium,Low,940,23,2.81
Ranchi,Wheat,Clay Loam,6.93,High,Medium,High,1379,24,3.31
Ranchi,Wheat,Clay Loam,6.79,Medium,High,Medium,1090,20,2.24
Ranchi,Pulses,Loamy,6.66,High,Medium,Low,1067,21,1.78
Ranchi,Pulses,Sandy Loam,6.36,Low,Medium,Medium,857,19,1.19
Ranchi,Pulses,Loamy,7.36,Medium,High,High,1016,23,1.7
Ranchi,Rice,Clayey,6.76,High,High,Low,1397,24,4.24
Ranchi,Wheat,Loamy,6.2,High,Low,Low,1202,20,2.95
Ranchi,Rice,Clay Loam,5.57,Medium,High,High,1357,24,3.47
Ranchi,Rice,Clay Loam,5.71,High,Medium,Low,1532,28,4.13
Ranchi,Pulses,Sandy Loam,6.1,High,Low,Medium,1036,24,1.61
Ranchi,Wheat,Clay Loam,6.05,Medium,Low,Medium,969,21,2.74
Ranchi,Maize,Sandy Loam,6.22,Medium,Low,High,1042,29,3.82
Ranchi,Rice,Loamy,6.69,High,Low,Medium,1289,32,3.66
Ranchi,Wheat,Clay Loam,6.97,High,Medium,Medium,929,19,2.62
Ranchi,Maize,Loamy,6.66,Medium,Medium,High,1145,25,3.67
Ranchi,Rice,Clayey,6.54,Medium,Medium,High,1420,28,3.45
Ranchi,Maize,Sandy Loam,5.83,Low,Medium,High,1005,21,3.09
Ranchi,Pulses,Sandy Loam,6.86,High,High,High,955,23,1.26
Ranchi,Pulses,Loamy,7.04,Medium,Low,Medium,850,21,1.16
Ranchi,Rice,Clayey,6.94,Medium,Low,Low,1369,30,4.47
Ranchi,Rice,Loamy,6.65,Medium,High,High,1367,24,2.61
Ranchi,Maize,Sandy Loam,6.42,High,Low,Medium,1198,19,3.84
Ranchi,Rice,Loamy,5.53,Medium,Medium,High,1520,23,4.38
Ranchi,Wheat,Clay Loam,6.97,Low,High,Low,911,21,2.47
Ranchi,Pulses,Loamy,7.43,High,Medium,High,858,28,1.42
Ranchi,Wheat,Clay Loam,6.96,Low,Low,Low,952,24,2.86
Ranchi,Pulses,Sandy Loam,7.24,Low,High,Medium,1054,27,1.37
Ranchi,Rice,Clay Loam,6.73,High,High,High,1335,28,3.84
Ranchi,Wheat,Clay Loam,7.3,Low,High,High,1234,21,2.69
Ranchi,Maize,Sandy Loam,6.94,High,Medium,Low,965,25,2.45
Ranchi,Maize,Loamy,6.47,Medium,Medium,High,1026,29,3.89
Ranchi,Maize,Sandy Loam,7.4,High,Medium,High,1186,29,2.11
Ranchi,Maize,Sandy Loam,6.52,High,High,Low,1095,26,2.36
Ranchi,Maize,Loamy,6.6,Low,Medium,Low,1025,18,3.95
Ranchi,Wheat,Loamy,7.16,Low,High,High,938,18,2.85
Ranchi,Maize,Sandy Loam,6.84,Low,Low,High,1156,23,2.41
Ranchi,Rice,Loamy,5.96,High,Low,Low,1217,24,4.25
Ranchi,Rice,Loamy,6.74,Medium,High,High,1543,22,3.13
Ranchi,Wheat,Clay Loam,6.38,Medium,Low,Low,1192,18,3.19
